tarih,buyukluk,derinlik_km,kaynak
1999-08-19T14:24:36.4,4.6,20.3,AFAD
1999-08-19T14:16:00.27,4.7,13.1,AFAD
1999-08-19T13:04:14.82,4.6,15,AFAD
1999-08-19T05:37:14.29,4,18.7,AFAD
1999-08-19T05:11:13.14,4,10,AFAD
1999-08-18T12:49:38.84,4,3.4,AFAD
1999-08-18T09:30:57.62,4.1,13.6,AFAD
1999-08-18T07:57:44.35,4.2,2.6,AFAD
1999-08-18T06:06:31.1,4.2,16.7,AFAD
1999-08-18T05:59:46.15,4.1,1.7,AFAD
1999-08-18T01:04:27.2,4.3,9.6,AFAD
1999-08-18T00:45:02.6,4.1,8.1,AFAD
1999-08-17T22:52:41.15,4.1,23.85,AFAD
1999-08-17T22:21:26.61,4,14.3,AFAD
1999-08-17T22:12:50.2,4.1,14,AFAD
1999-08-17T21:47:43.19,4,14.2,AFAD
1999-08-17T21:14:15.45,4,15.1,AFAD
1999-08-17T20:30:42.7,4.2,22.2,AFAD
1999-08-17T18:52:36.81,4.1,9.1,AFAD
1999-08-17T18:14:46.13,4.1,15.1,AFAD
1999-08-17T17:28:48.9,4.1,5.3,AFAD
1999-08-17T15:17:54.66,4.3,22.2,AFAD
1999-08-17T14:35:06.69,4.1,9.7,AFAD
1999-08-17T14:31:11.95,4.3,2.4,AFAD
1999-08-17T11:58:10.3,4.5,10.6,AFAD
1999-08-17T11:36:45.53,4,18.9,AFAD
1999-08-17T11:35:12.01,4,5.7,AFAD
1999-08-17T10:46:42.43,4.1,6.4,AFAD
1999-08-17T09:36:19.97,4.2,15.4,AFAD
1999-08-17T09:31:57.87,4.2,12,AFAD
1999-08-17T09:02:12.11,4.1,6.4,AFAD
1999-08-17T07:21:04.21,4.1,3.1,AFAD
1999-08-17T06:28:00.59,4.5,3.8,AFAD
1999-08-17T06:06:20.84,4.2,4,AFAD
1999-08-17T06:01:33.53,4.2,21.1,AFAD
1999-08-17T05:45:22.84,4.4,8.7,AFAD
1999-08-17T05:19:44.84,4.1,4.9,AFAD
1999-08-17T05:10:08.88,4.6,4.8,AFAD
1999-08-17T04:33:27.91,4.1,6.2,AFAD
1999-08-17T04:20:20.12,4.4,16.5,AFAD
1999-08-17T04:17:33.8,4,5.3,AFAD
1999-08-17T04:14:17.81,4.2,10.1,AFAD
1999-08-17T04:11:07.79,4,3.8,AFAD
1999-08-17T03:23:17.44,4.2,20.8,AFAD
1999-08-17T03:14:03.15,4.9,10.1,AFAD
1999-08-17T03:08:16.46,4.2,14.1,AFAD
1999-08-17T02:50:47.42,4.2,7.1,AFAD
1999-08-17T02:42:57.07,4.6,4.4,AFAD
1999-08-17T02:16:28.33,4,15.9,AFAD
1999-08-17T02:09:23.97,4,17.7,AFAD
1999-08-17T00:01:39.07,7.4,15.9,AFAD
1999-07-25T06:56:54.91,4.3,12.5,AFAD
1999-07-24T16:05:50.37,4.3,11.2,AFAD
1999-07-20T04:22:37.08,4.2,1.6,AFAD
1999-07-10T00:45:47.8,4,7.4,AFAD
1999-06-29T00:54:39.98,4,10.35,AFAD
1999-06-16T14:50:57.24,4,6.2,AFAD
1999-06-11T05:44:12.9,4,4.6,AFAD
1999-06-11T05:25:18.57,4.5,12.3,AFAD
1999-06-10T23:25:23.16,4.3,32,AFAD
1999-06-07T23:09:40.03,4,9.5,AFAD
1999-05-26T12:43:04.66,4.1,24,AFAD
1999-05-05T05:39:42.45,4,9.4,AFAD
1999-05-03T11:57:15.03,4,15.9,AFAD
1999-04-23T18:19:47.75,4.6,10.6,AFAD
1999-04-19T00:16:50.64,4,9.6,AFAD
1999-04-16T13:52:47.74,4,20.51,AFAD
1999-04-13T09:47:03.3,4.4,2.6,AFAD
1999-04-06T00:08:25.12,5.3,15.5,AFAD
1999-03-29T04:05:07.53,4,10.1,AFAD
1999-03-17T20:27:46.69,4.1,7.5,AFAD
1999-03-01T14:54:59.15,4,7.6,AFAD
1999-03-01T10:46:39.63,4,14.8,AFAD
1999-02-19T18:00:24.91,4,10.8,AFAD
1999-01-15T02:04:30.29,4.1,15.7,AFAD
1998-12-23T16:21:08.12,4,16.8,AFAD
1998-12-22T04:51:11.34,4.3,6.8,AFAD
1998-12-20T03:21:14.47,4.3,3.5,AFAD
1998-12-19T16:15:18.03,4.6,1,AFAD
1998-12-15T20:15:17.9,4.3,20.3,AFAD
1998-12-14T13:06:11.13,4.7,3.2,AFAD
1998-12-14T12:44:30.3,4.5,4.3,AFAD
1998-11-30T09:44:39.27,4,10.8,AFAD
1998-11-10T08:42:32.15,4.1,10.6,AFAD
1998-11-10T05:39:32,4.2,9.9,AFAD
1998-10-08T20:48:06.77,4.4,15.7,AFAD
1998-09-22T04:58:46.52,4,7.8,AFAD
1998-09-09T11:30:00.69,4.2,18.49,AFAD
1998-08-18T19:57:27.08,4,31.4,AFAD
1998-07-16T10:15:17.61,4.1,18.5,AFAD
1998-07-09T17:36:46.14,5.1,12.5,AFAD
1998-07-05T14:32:12.54,4,5.95,AFAD
1998-07-04T09:24:24.68,4.5,13.4,AFAD
1998-07-04T02:15:47.01,5,12.3,AFAD
1998-06-28T15:20:36.63,4.3,22.9,AFAD
1998-06-28T03:59:27.22,4.9,21,AFAD
1998-06-27T21:49:49.9,4.2,74,AFAD
1998-06-27T20:50:18.24,4.6,26.9,AFAD
1998-06-27T18:54:40.03,4.2,13.1,AFAD
1998-06-27T14:15:39.57,4.6,29.7,AFAD
1998-06-27T14:07:37.47,4.4,24.6,AFAD
1998-06-27T13:56:52.97,5.9,23,AFAD
1998-05-19T16:35:11.54,4,11.5,AFAD
1998-04-13T19:56:34.03,4.2,5,AFAD
1998-04-13T15:14:29.53,5,5.9,AFAD
1998-04-12T12:33:49.25,4,15.2,AFAD
1998-04-04T16:16:48.69,4.5,2.3,AFAD
1998-03-28T00:29:58.52,4,1,AFAD
1998-03-05T01:55:28.94,4.2,14.3,AFAD
1998-03-05T01:45:11.46,4.8,17.48,AFAD
1998-02-25T06:58:04.34,4.5,14.4,AFAD
1998-02-24T15:11:34.69,4.2,10.9,AFAD
1998-02-24T10:20:35.09,4.1,3.5,AFAD
1998-02-13T07:18:48.54,4.2,10.6,AFAD
1998-01-05T20:49:30.15,4.1,16.3,AFAD
1996-09-28T13:26:45.95,4.1,15,AFAD
1996-08-14T03:05:14.65,4.1,2,AFAD
1996-08-14T02:59:44.07,5.2,6,AFAD
1996-08-14T02:25:27.98,4.1,2,AFAD
1996-08-14T01:55:04.77,5.4,12,AFAD
1995-12-06T07:49:48.68,4.2,16,AFAD
1995-12-05T18:52:38.44,5,13,AFAD
1995-12-05T18:49:29.99,5.2,12,AFAD
1995-11-08T11:41:05.8,4.1,11,AFAD
1995-10-13T03:46:03.29,4.2,16,AFAD
1995-10-11T04:45:01.57,4.2,22,AFAD
1995-10-11T00:10:07.43,4,11,AFAD
1995-10-06T16:16:02.38,4.5,18,AFAD
1995-10-06T05:31:04.44,4,11,AFAD
1995-10-05T16:15:25.15,4.6,11,AFAD
1995-10-03T07:38:13.97,4.4,14,AFAD
1995-10-02T16:26:26.57,4.1,19,AFAD
1995-10-01T22:21:24.99,4.3,9,AFAD
1995-10-01T21:14:45.5,4.2,17,AFAD
1995-10-01T18:23:08.95,4,30,AFAD
1995-10-01T18:02:59.57,4.9,10,AFAD
1995-10-01T15:57:16.54,5.9,11,AFAD
1995-09-28T13:26:45.95,4.1,15,AFAD
1995-09-28T01:16:41.31,4.3,11,AFAD
1995-09-27T14:15:58.98,4.7,11,AFAD
1995-09-26T15:18:26.68,4.2,14,AFAD
1995-09-26T14:58:12.37,4.7,21,AFAD
1995-09-21T23:52:39.99,4.1,30,AFAD
1995-09-14T15:39:19.21,4,6,AFAD
1995-08-28T13:16:12.23,4.1,31,AFAD
1995-08-20T09:21:01.63,4.3,30,AFAD
1995-08-19T19:57:16.64,4.1,30,AFAD
1995-08-18T05:44:50.18,4.4,12,AFAD
1995-08-18T00:52:26.51,4.8,22,AFAD
1995-07-31T03:26:34.6,4.1,5,AFAD
1995-07-25T20:31:34.14,4.2,5,AFAD
1995-07-05T13:09:17.49,4.4,31,AFAD
1995-07-05T12:32:05.89,4.2,32,AFAD
1995-07-03T00:34:17.28,4.4,31,AFAD
1995-06-21T09:53:21.26,4.1,11,AFAD
1995-06-02T23:53:52.22,4.1,14,AFAD
1995-04-25T00:51:23.27,4.1,10,AFAD
1995-04-24T23:17:41.53,4.2,10,AFAD
1995-04-18T05:36:04.24,4.3,11,AFAD
1995-04-16T18:58:57,4,11,AFAD
1995-04-16T10:59:20,4,5,AFAD
1995-04-16T10:04:30.42,4.1,5,AFAD
1995-04-14T01:08:30,4,13,AFAD
1995-04-13T20:23:20,5,30,AFAD
1995-04-13T04:08:04,5,11,AFAD
1995-04-11T14:42:27,4,4,AFAD
1995-04-09T00:59:27,4,5,AFAD
1995-04-08T13:16:44,4,5,AFAD
1995-04-08T08:25:26.07,4.2,32,AFAD
1995-04-06T17:27:27,4,11,AFAD
1995-04-04T11:23:31,4,7,AFAD
1995-04-01T19:42:26,4,2,AFAD
1995-03-31T06:26:09,4,6,AFAD
1995-03-28T08:00:54,4,11,AFAD
1995-03-17T05:31:18,4,9,AFAD
1995-03-12T02:56:41,4,16,AFAD
1995-03-10T07:23:59,4,10,AFAD
1995-03-10T01:45:47,4,11,AFAD
1995-03-07T03:58:16,5,11,AFAD
1995-02-28T12:56:46.39,4.2,5,AFAD
1995-02-26T11:33:44.08,4.2,11,AFAD
1995-02-24T16:14:40,4,10,AFAD
1995-02-23T21:40:36.69,5.3,11,AFAD
1995-02-23T21:10:44,5,8,AFAD
1995-02-23T21:03:07,6,24,AFAD
1995-02-23T09:12:19,4,5,AFAD
1995-02-22T06:11:53,4,10,AFAD
1995-02-20T15:12:52,4,30,AFAD
1995-02-18T19:54:49,4,11,AFAD
1995-02-14T12:47:54.59,4.4,26,AFAD
1995-02-14T11:13:21,5,11,AFAD
1995-02-09T03:28:55,4,31,AFAD
1995-02-08T21:24:54.37,4.3,11,AFAD
1995-02-04T19:03:46,4,34,AFAD
1995-02-03T03:11:48,4,5,AFAD
1995-02-01T19:57:38,4,11,AFAD
1995-01-29T13:37:05,4,4,AFAD
1995-01-29T10:43:39,4,11,AFAD
1995-01-29T06:42:43.16,4,9,AFAD
1995-01-29T04:16:57,5,21,AFAD
1995-01-25T12:16:12.01,4,11,AFAD
1995-01-22T19:46:32.55,4.4,14,AFAD
1995-01-22T00:09:39,4,13,AFAD
1995-01-21T03:48:17,4,21,AFAD
1995-01-18T12:36:36,4,5,AFAD
1995-01-17T21:29:28,4,35,AFAD
1995-01-17T21:11:36.26,4.1,100,AFAD
1995-01-13T10:22:49,4,13,AFAD
1995-01-12T12:29:48,4,10,AFAD
1995-01-12T00:21:32.78,4.3,11,AFAD
1995-01-09T17:39:53,4,11,AFAD
1995-01-09T09:55:36,4,35,AFAD
1995-01-08T22:30:02,4,5,AFAD
1995-01-08T15:14:22,4,30,AFAD
1995-01-08T13:08:55.39,4.4,11,AFAD
1995-01-08T02:19:48.33,4,25,AFAD
1995-01-07T15:33:57.35,4.3,9,AFAD
1995-01-06T02:44:58,4,11,AFAD
1995-01-05T20:57:44,4,11,AFAD
1995-01-05T20:10:16,4,11,AFAD
1994-12-30T06:56:22.7,4.5,1,AFAD
1994-11-11T08:15:25.22,4.4,1,AFAD
1994-11-11T07:58:18.14,4.5,1,AFAD
1994-11-11T07:13:51.91,4,1,AFAD
1994-11-11T06:56:00,4.5,1,AFAD
1994-09-19T14:15:11.79,4.4,1,AFAD
1994-09-17T02:25:00.34,4.4,1,AFAD
1994-08-10T13:37:48.64,4.5,1,AFAD
1994-08-09T05:28:18.81,4.7,1,AFAD
1994-08-08T05:28:10.4,4.1,1,AFAD
1994-07-08T23:08:30.89,4,1,AFAD
1994-07-01T20:02:29.01,4.4,1,AFAD
1994-06-23T20:11:25,4,1,AFAD
1994-06-23T11:40:50.75,4.1,1,AFAD
1994-06-20T01:36:22.63,4.1,1,AFAD
1994-06-12T01:22:33.78,4.1,1,AFAD
1994-06-04T00:40:28.66,4.1,1,AFAD
1994-06-03T22:41:02.6,4.3,1,AFAD
1994-05-25T07:38:01.75,4.3,1,AFAD
1994-05-24T03:35:32.22,4.9,1,AFAD
1994-05-24T02:18:32.17,5.1,1,AFAD
1994-05-24T02:05:36.92,5.2,1,AFAD
1994-05-07T23:45:00.77,4.2,1,AFAD
1994-05-02T23:00:24.64,4,1,AFAD
1994-04-19T09:56:00,4.1,1,AFAD
1994-03-11T08:15:33.31,4,1,AFAD
1994-02-21T04:36:19.38,4.1,1,AFAD
1994-02-19T04:12:53.43,4.3,1,AFAD
1994-02-19T00:35:30.01,4.4,1,AFAD
1994-02-19T00:21:31.96,4.3,1,AFAD
1994-02-10T06:15:22.7,4.8,1,AFAD
1994-02-06T01:15:05.61,4,1,AFAD
1994-01-28T15:45:19.56,4.9,1,AFAD
1994-01-28T11:52:05.37,4,1,AFAD
1994-01-09T12:48:33.48,4.3,1,AFAD
1994-01-03T21:00:24.98,5,1,AFAD
1992-12-30T18:10:26,4,11,AFAD
1992-12-29T11:41:08.87,4.2,30,AFAD
1992-12-28T21:59:09.31,4.1,11,AFAD
1992-12-28T09:08:16.53,4.2,11,AFAD
1992-12-26T14:17:20,4,11,AFAD
1992-12-25T22:36:34,4,10,AFAD
1992-12-25T02:25:56.21,4,11,AFAD
1992-12-24T13:03:29,4,11,AFAD
1992-12-23T23:02:55,4,9,AFAD
1992-12-22T22:15:51,4,22,AFAD
1992-12-19T12:42:51,4,10,AFAD
1992-12-15T00:54:27,4,33,AFAD
1992-12-11T19:12:56,4,29,AFAD
1992-12-10T10:18:07.99,4.2,28,AFAD
1992-12-05T06:26:41.34,4.3,11,AFAD
1992-12-02T23:02:45,4,9,AFAD
1992-11-27T23:32:39,4,11,AFAD
1992-11-20T17:07:40,4,2,AFAD
1992-11-19T18:08:00,4,11,AFAD
1992-11-16T18:09:23,4,11,AFAD
1992-11-12T17:48:34,4,12,AFAD
1992-11-12T15:19:11.88,4.1,11,AFAD
1992-11-12T15:11:11,5,11,AFAD
1992-11-10T17:39:47,4,11,AFAD
1992-11-10T15:52:32,4,10,AFAD
1992-11-10T02:42:37,4,11,AFAD
1992-11-10T02:30:42,4,12,AFAD
1992-11-08T19:28:18.53,4.2,11,AFAD
1992-11-08T18:21:30,4,12,AFAD
1992-11-07T04:36:48.48,4.1,10,AFAD
1992-11-07T03:25:48,4,10,AFAD
1992-11-06T22:03:53,4,11,AFAD
1992-11-06T20:06:03,5,11,AFAD
1992-11-06T19:08:11.18,5.3,11,AFAD
1992-11-01T10:29:35,4,11,AFAD
1992-10-29T12:55:51,4,11,AFAD
1992-10-28T12:33:58.03,4,10,AFAD
1992-10-24T19:36:48,4,11,AFAD
1992-10-19T07:32:27.32,4.2,11,AFAD
1992-10-17T08:14:07,4,10,AFAD
1992-10-08T14:27:54,4,10,AFAD
1992-09-30T00:01:20.93,4.1,12,AFAD
1992-09-22T19:53:58,4,7,AFAD
1992-09-21T03:44:54,4,2,AFAD
1992-09-09T11:03:48,4,11,AFAD
1992-09-04T15:42:23.06,4.2,11,AFAD
1992-09-01T22:08:03,4,10,AFAD
1992-08-13T04:07:57,4,11,AFAD
1992-08-10T02:19:34.61,4.3,18,AFAD
1992-08-06T20:58:49,4,12,AFAD
1992-08-06T19:10:14,4,11,AFAD
1992-07-29T22:50:33,4,11,AFAD
1992-07-29T21:59:19,4,11,AFAD
1992-07-26T04:01:31,4,11,AFAD
1992-07-26T03:24:14,4,21,AFAD
1992-07-19T11:51:49,4,10,AFAD
1992-07-14T18:46:29.67,4.4,20,AFAD
1992-07-14T04:26:34,5,31,AFAD
1992-07-11T00:21:41,4,10,AFAD
1992-07-10T23:57:03.55,4.4,21,AFAD
1992-06-30T20:22:08.1,4.1,23,AFAD
1992-06-15T04:21:03,4,11,AFAD
1992-06-13T20:08:20.05,4.4,11,AFAD
1992-06-13T02:08:51,4,6,AFAD
1992-06-10T08:34:14,4,6,AFAD
1992-06-09T20:06:49.81,4.1,11,AFAD
1992-05-29T06:56:03,4,27,AFAD
1992-05-28T09:52:08.1,4,12,AFAD
1992-05-28T09:52:08,4,12,AFAD
1992-05-25T21:07:06.41,4.4,11,AFAD
1992-05-25T14:11:35,5,10,AFAD
1992-05-25T08:51:15,4,2,AFAD
1992-05-20T18:30:23,4,7,AFAD
1992-05-19T23:00:54,4,6,AFAD
1992-05-15T06:49:05,5,11,AFAD
1992-05-14T14:33:12,4,19,AFAD
1992-05-12T23:38:48.4,4.1,3,AFAD
1992-05-07T19:15:06.08,5.2,11,AFAD
1992-04-30T21:46:34,4,20,AFAD
1992-04-28T09:14:56,4,18,AFAD
1992-04-28T07:16:27,5,10,AFAD
1992-04-28T07:16:26.7,6,14,AFAD
1992-04-27T12:53:04,4,7,AFAD
1992-04-23T01:04:19,4,8,AFAD
1992-04-22T05:39:19.5,4.3,4,AFAD
1992-04-20T18:04:57.74,4.1,12,AFAD
1992-04-20T10:41:39,4,10,AFAD
1992-04-20T07:29:29,4,6,AFAD
1992-04-19T23:24:40,4,13,AFAD
1992-04-19T10:14:34.89,4.3,6,AFAD
1992-04-06T19:15:17.57,4.2,11,AFAD
1992-04-05T02:42:36,4,7,AFAD
1992-04-02T12:26:12,5,2,AFAD
1992-04-01T17:32:35,4,2,AFAD
1992-04-01T12:36:15,4,10,AFAD
1992-04-01T12:23:42,5,11,AFAD
1992-03-29T22:39:57,4,10,AFAD
1992-03-29T09:26:19.77,4.3,2,AFAD
1992-03-26T16:16:21,5,11,AFAD
1992-03-26T07:22:44,4,10,AFAD
1992-03-26T03:56:41,4,1,AFAD
1992-03-25T03:58:25.58,4.3,8,AFAD
1992-03-23T02:01:09,4,11,AFAD
1992-03-22T23:30:36.56,4.1,1,AFAD
1992-03-22T21:53:09.07,4.3,11,AFAD
1992-03-22T17:41:42,5,2,AFAD
1992-03-22T16:52:26,5,11,AFAD
1992-03-22T11:43:34,4,1,AFAD
1992-03-22T10:33:45.48,4.2,2,AFAD
1992-03-22T08:44:29,4,4,AFAD
1992-03-21T23:15:50.32,5,2,AFAD
1992-03-20T12:02:58.37,4.2,11,AFAD
1992-03-16T23:44:36,4,10,AFAD
1992-03-16T18:52:46,4,11,AFAD
1992-03-16T17:40:38,4,10,AFAD
1992-03-16T06:33:47,4,11,AFAD
1992-03-15T21:51:06,4,11,AFAD
1992-03-15T20:12:36.58,4.4,11,AFAD
1992-03-15T18:17:42,4.2,2,AFAD
1992-03-15T18:08:11.42,4.1,12,AFAD
1992-03-15T16:25:55.83,4.3,10,AFAD
1992-03-15T16:16:26.13,6.1,11,AFAD
1992-03-15T15:27:26.63,4.2,11,AFAD
1992-03-14T22:11:48.11,4.2,6,AFAD
1992-03-14T07:33:36,4,11,AFAD
1992-03-14T04:22:01,4,11,AFAD
1992-03-14T01:24:34,5,11,AFAD
1992-03-14T00:30:06,5,11,AFAD
1992-03-13T22:47:41.38,5,6,AFAD
1992-03-13T21:43:44.03,4.2,6,AFAD
1992-03-13T21:29:56.83,4.2,11,AFAD
1992-03-13T20:49:28,5,11,AFAD
1992-03-13T20:15:20,5,11,AFAD
1992-03-13T20:08:16.07,4.3,11,AFAD
1992-03-13T20:02:21.59,4.1,11,AFAD
1992-03-13T18:37:56.69,5.1,11,AFAD
1992-03-13T18:32:47.58,4.3,18,AFAD
1992-03-13T17:57:43.96,4.3,11,AFAD
1992-03-13T17:55:12.3,4.4,11,AFAD
1992-03-13T17:34:23.51,4.1,1,AFAD
1992-03-13T17:32:07,4,11,AFAD
1992-03-13T17:18:41,7,11,AFAD
1992-03-11T01:54:53,4,8,AFAD
1992-03-06T05:17:43,4,2,AFAD
1992-03-04T05:15:22,4,16,AFAD
1992-03-03T10:18:32,4,10,AFAD
1992-03-02T04:50:02,4,13,AFAD
1992-02-26T00:13:33,4,6,AFAD
1992-02-25T20:12:27,4,11,AFAD
1992-02-23T17:24:00,4,5,AFAD
1992-02-14T16:30:00.49,4.1,3,AFAD
1992-02-14T01:49:04.45,4.4,7,AFAD
1992-02-13T23:58:57.47,4.2,6,AFAD
1992-02-12T15:59:47,5,2,AFAD
1992-02-12T15:55:09.35,4.1,2,AFAD
1992-01-27T12:21:00,5,3,AFAD
1992-01-27T09:32:07,4.2,3,AFAD
1992-01-19T16:22:52,4,13,AFAD
1992-01-07T03:06:25,4,11,AFAD
1991-08-10T08:58:01.95,4.2,7,AFAD
1991-08-03T17:51:33.57,4,9,AFAD
1991-08-01T18:44:51.07,4.5,11,AFAD
1991-07-30T04:50:40.78,4.5,11,AFAD
1991-07-29T17:01:00.03,4.3,10,AFAD
1991-07-27T15:04:44.94,4.2,11,AFAD
1991-07-27T14:44:08.31,4.3,30,AFAD
1991-07-27T11:59:35.11,4,2,AFAD
1991-07-27T11:38:21.84,4.7,11,AFAD
1991-07-24T18:37:08.89,4.7,30,AFAD
1991-07-24T10:08:50.59,4.6,31,AFAD
1991-07-24T09:45:48.24,5.4,3,AFAD
1991-07-22T00:49:52.19,4.4,12,AFAD
1991-07-18T20:40:05.43,4.4,11,AFAD
1991-07-04T06:26:31.59,5.1,11,AFAD
1991-06-30T20:09:21.89,4.5,8,AFAD
1991-06-26T11:00:37.15,4.1,12,AFAD
1991-06-19T06:40:29.13,4.4,10,AFAD
1991-06-16T11:07:11.93,4.7,11,AFAD
1991-06-15T22:08:31.6,4.1,9,AFAD
1991-06-15T21:33:23.56,4.2,9,AFAD
1991-06-15T00:59:21.93,6.1,11,AFAD
1991-06-05T21:38:58.23,4,11,AFAD
1991-06-05T21:12:31.95,4.2,12,AFAD
1991-06-03T10:22:45.99,5,10,AFAD
1991-05-28T18:26:49.73,4.3,11,AFAD
1991-05-15T14:28:51.44,5,11,AFAD
1991-05-03T23:41:02.39,5.2,11,AFAD
1991-05-03T20:19:38.83,5.4,11,AFAD
1991-05-02T09:44:47.05,4.5,33,AFAD
1991-05-02T01:25:31.21,5.1,11,AFAD
1991-04-29T20:32:52.01,5.4,11,AFAD
1991-04-29T18:30:43.64,5.8,10,AFAD
1991-04-29T18:23:17.74,5.5,11,AFAD
1991-04-29T14:43:12.12,5.4,9,AFAD
1991-04-29T09:37:42.17,4.8,8,AFAD
1991-04-29T09:12:47.36,6.2,11,AFAD
1991-04-24T10:54:39.93,4.3,29,AFAD
1991-04-18T11:56:57.78,4.2,12,AFAD
1991-04-18T06:56:30.5,4,10,AFAD
1991-04-11T17:25:35.5,4,11,AFAD
1991-04-10T01:08:43.62,4.9,13,AFAD
1991-04-06T11:28:41.06,4.2,11,AFAD
1991-03-11T18:33:43.65,4.5,24,AFAD
1991-03-03T08:39:27.14,4.6,8,AFAD
1991-02-26T22:30:50.95,4.2,20,AFAD
1991-02-12T09:54:59.52,4.8,6,AFAD
1991-02-02T19:14:19,4,7,AFAD
1991-02-02T09:12:02,4,35,AFAD
1991-01-30T06:30:37,4,13,AFAD
1991-01-25T15:19:27,4,11,AFAD
1991-01-17T08:14:57,4,8,AFAD
1991-01-10T22:55:18.25,4.3,7,AFAD
1991-01-07T05:15:15.46,4.1,8,AFAD
1991-01-01T02:14:41.39,4,8,AFAD
1991-01-01T02:14:41.39,4,8,AFAD
1990-12-21T03:30:25,4,26,AFAD
1990-12-19T09:46:47.67,4.4,9,AFAD
1990-12-17T06:47:30,4,8,AFAD
1990-11-21T14:02:56.43,4.1,17,AFAD
1990-10-24T11:16:42.2,4,8,AFAD
1990-10-07T21:25:35,4,7,AFAD
1990-09-24T21:45:25.92,4.2,13,AFAD
1990-09-18T01:02:44,4,1,AFAD
1990-09-13T22:05:13.91,4.1,9,AFAD
1990-09-03T14:16:16,4,11,AFAD
1990-09-03T00:04:45.88,4.3,11,AFAD
1990-08-10T11:30:30,4,35,AFAD
1990-08-07T13:09:21,4,8,AFAD
1990-08-05T18:31:49.69,4.1,11,AFAD
1990-08-02T12:47:22,4,1,AFAD
1990-07-18T15:32:00,5.1,5,AFAD
1990-07-18T11:58:44.46,5,8,AFAD
1990-07-18T11:38:46.2,4.1,8,AFAD
1990-07-18T11:29:32.6,4.1,10,AFAD
1990-07-13T09:41:56,4,8,AFAD
1990-07-11T23:06:33,4,9,AFAD
1990-07-05T03:57:49,4,7,AFAD
1990-06-29T18:01:20,4,2,AFAD
1990-06-18T19:27:06,4,8,AFAD
1990-06-14T17:38:52,4,22,AFAD
1990-06-14T07:46:39,4,15,AFAD
1990-06-10T11:36:46.33,4.3,5,AFAD
1990-06-08T16:23:02,4,8,AFAD
1990-06-08T01:47:54.09,4,1,AFAD
1990-06-07T21:02:16,4,6,AFAD
1990-06-01T19:27:57,4,21,AFAD
1990-05-24T05:49:09,5,8,AFAD
1990-05-03T21:05:19,5,1,AFAD
1990-04-28T19:03:09,4,1,AFAD
1990-04-22T00:49:06.05,4.2,21,AFAD
1990-04-21T15:12:31,4,9,AFAD
1990-04-20T23:30:05.23,5.2,21,AFAD
1990-03-21T11:10:40,4,1,AFAD
1990-03-05T17:37:20,4,1,AFAD
1990-03-05T02:59:38.16,4.1,8,AFAD
1990-02-26T16:28:12,4,1,AFAD
